Date,Average_Flux
2003-08-26T12:00:00.000Z,23345.85
2003-08-27T12:00:00.000Z,32977.676
2003-08-28T12:00:00.000Z,5004.783
2003-08-29T12:00:00.000Z,4565.5446
2003-08-30T12:00:00.000Z,2213.9833
2003-08-31T12:00:00.000Z,5743.0559
2003-09-01T12:00:00.000Z,1954.732
2003-09-02T12:00:00.000Z,1173.0982
2003-09-03T12:00:00.000Z,705.99307
2003-09-04T12:00:00.000Z,514.30098
2003-09-05T12:00:00.000Z,3629.4215
2003-09-06T12:00:00.000Z,7552.2877
2003-09-07T12:00:00.000Z,10164.88
2003-09-08T12:00:00.000Z,8031.0076
2003-09-09T12:00:00.000Z,851.92804
2003-09-10T12:00:00.000Z,869.09015
2003-09-11T12:00:00.000Z,3163.3021
2003-09-12T12:00:00.000Z,4473.8271
2003-09-13T12:00:00.000Z,5857.662
2003-09-14T12:00:00.000Z,4287.7548
2003-09-15T12:00:00.000Z,5536.1771
2003-09-16T12:00:00.000Z,61.767873
2003-09-17T12:00:00.000Z,2935.2558
2003-09-18T12:00:00.000Z,10318.781
2003-09-19T12:00:00.000Z,23036.507
2003-09-20T12:00:00.000Z,43745.998
2003-09-21T12:00:00.000Z,23185.634
2003-09-22T12:00:00.000Z,20055.314
2003-09-23T12:00:00.000Z,11655.693
2003-09-24T12:00:00.000Z,3596.477
2003-09-25T12:00:00.000Z,4091.287
2003-09-26T12:00:00.000Z,15034.155
2003-09-27T12:00:00.000Z,18486.148
2003-09-28T12:00:00.000Z,14749.906
2003-09-29T12:00:00.000Z,12181.601
2003-09-30T12:00:00.000Z,3658.563
2003-10-01T12:00:00.000Z,607.91339
2003-10-02T12:00:00.000Z,30.715763
2003-10-03T12:00:00.000Z,119.64238
2003-10-04T12:00:00.000Z,163.61533
2003-10-05T12:00:00.000Z,241.48382
2003-10-06T12:00:00.000Z,19.032409
2003-10-07T12:00:00.000Z,141.5585
2003-10-08T12:00:00.000Z,294.68217
2003-10-09T12:00:00.000Z,491.64422
2003-10-10T12:00:00.000Z,475.34249
2003-10-11T12:00:00.000Z,432.77188
2003-10-12T12:00:00.000Z,508.46042
2003-10-13T12:00:00.000Z,55.671982
2003-10-14T12:00:00.000Z,25.755756
2003-10-15T12:00:00.000Z,6826.3788
2003-10-16T12:00:00.000Z,20687.097
2003-10-17T12:00:00.000Z,12844.319
2003-10-18T12:00:00.000Z,9132.5804
2003-10-19T12:00:00.000Z,8395.238
2003-10-20T12:00:00.000Z,5420.1349
2003-10-21T12:00:00.000Z,4666.7137
2003-10-22T12:00:00.000Z,2674.8822
2003-10-23T12:00:00.000Z,1822.6267
2003-10-24T12:00:00.000Z,1471.3654
2003-10-25T12:00:00.000Z,71.977591
2003-10-26T12:00:00.000Z,171.62529
2003-10-27T12:00:00.000Z,236.29813
2003-10-28T12:00:00.000Z,100.7378
2003-10-29T12:00:00.000Z,143.28586
2003-10-30T12:00:00.000Z,490.23965
2003-10-31T12:00:00.000Z,76.658734
2003-11-01T12:00:00.000Z,7124.9212
2003-11-02T12:00:00.000Z,12629.829
2003-11-03T12:00:00.000Z,4847.7793
2003-11-04T12:00:00.000Z,1446.6578
2003-11-05T12:00:00.000Z,41.925316
2003-11-06T12:00:00.000Z,89.239746
2003-11-07T12:00:00.000Z,64.544903
2003-11-08T12:00:00.000Z,59.509303
2003-11-09T12:00:00.000Z,464.39433
2003-11-10T12:00:00.000Z,544.27144
2003-11-11T12:00:00.000Z,2210.6348
2003-11-12T12:00:00.000Z,11682.409
2003-11-13T12:00:00.000Z,9498.0834
2003-11-14T12:00:00.000Z,5906.4739
2003-11-15T12:00:00.000Z,5335.6324
2003-11-16T12:00:00.000Z,9413.3927
2003-11-17T12:00:00.000Z,11267.126
2003-11-18T12:00:00.000Z,13449.92
2003-11-19T12:00:00.000Z,16369.526
2003-11-20T12:00:00.000Z,3699.2062
2003-11-21T12:00:00.000Z,47.709732
2003-11-22T12:00:00.000Z,106.05766
2003-11-23T12:00:00.000Z,773.07287
2003-11-24T12:00:00.000Z,1565.4686
2003-11-25T12:00:00.000Z,1976.6944
2003-11-26T12:00:00.000Z,2644.2996
2003-11-27T12:00:00.000Z,4215.6079
2003-11-28T12:00:00.000Z,3756.209
2003-11-29T12:00:00.000Z,2786.1471
2003-11-30T12:00:00.000Z,1258.9579
2003-12-01T12:00:00.000Z,275.14589
2003-12-02T12:00:00.000Z,395.32076
2003-12-03T12:00:00.000Z,387.9249
2003-12-04T12:00:00.000Z,643.45582
2003-12-05T12:00:00.000Z,199.38764
2003-12-06T12:00:00.000Z,1347.5576
2003-12-07T12:00:00.000Z,1395.9416
2003-12-08T12:00:00.000Z,579.76594
2003-12-09T12:00:00.000Z,6490.5797
2003-12-10T12:00:00.000Z,4965.1084
2003-12-11T12:00:00.000Z,12358.941
2003-12-12T12:00:00.000Z,12108.205
2003-12-13T12:00:00.000Z,14977.489
2003-12-14T12:00:00.000Z,17378.429
2003-12-15T12:00:00.000Z,18276.289
2003-12-16T12:00:00.000Z,19241.242
2003-12-17T12:00:00.000Z,18247.641
2003-12-18T12:00:00.000Z,21031.804
2003-12-19T12:00:00.000Z,17751.601
2003-12-20T12:00:00.000Z,4723.75
2003-12-21T12:00:00.000Z,268.37394
2003-12-22T12:00:00.000Z,623.10841
2003-12-23T12:00:00.000Z,1111.1158
2003-12-24T12:00:00.000Z,1540.434
2003-12-25T12:00:00.000Z,1168.2939
2003-12-26T12:00:00.000Z,724.16351
2003-12-27T12:00:00.000Z,335.08208
2003-12-28T12:00:00.000Z,225.46992
2003-12-29T12:00:00.000Z,223.06359
2003-12-30T12:00:00.000Z,178.11716
2003-12-31T12:00:00.000Z,116.81679
2004-01-01T12:00:00.000Z,564.00846
2004-01-02T12:00:00.000Z,1465.7638
2004-01-03T12:00:00.000Z,526.59698
2004-01-04T12:00:00.000Z,1129.2857
2004-01-05T12:00:00.000Z,3415.5446
2004-01-06T12:00:00.000Z,5487.8882
2004-01-07T12:00:00.000Z,8678.5583
2004-01-08T12:00:00.000Z,8614.1715
2004-01-09T12:00:00.000Z,2741.7708
2004-01-10T12:00:00.000Z,1447.4773
2004-01-11T12:00:00.000Z,4908.7415
2004-01-12T12:00:00.000Z,4041.4394
2004-01-13T12:00:00.000Z,965.20623
2004-01-14T12:00:00.000Z,677.16201
2004-01-15T12:00:00.000Z,991.56409
2004-01-16T12:00:00.000Z,796.98592
2004-01-17T12:00:00.000Z,3927.9956
2004-01-18T12:00:00.000Z,5763.0122
2004-01-19T12:00:00.000Z,6652.5362
2004-01-20T12:00:00.000Z,3092.0776
2004-01-21T12:00:00.000Z,5283.6524
2004-01-22T12:00:00.000Z,1044.1082
2004-01-23T12:00:00.000Z,1547.7495
2004-01-24T12:00:00.000Z,3001.9183
2004-01-25T12:00:00.000Z,1340.9747
2004-01-26T12:00:00.000Z,1777.6717
2004-01-27T12:00:00.000Z,747.90504
2004-01-28T12:00:00.000Z,992.88401
2004-01-29T12:00:00.000Z,1099.1788
2004-01-30T12:00:00.000Z,602.4602
2004-01-31T12:00:00.000Z,948.22725
2004-02-01T12:00:00.000Z,1176.4108
2004-02-02T12:00:00.000Z,1333.3464
2004-02-03T12:00:00.000Z,1737.4133
2004-02-04T12:00:00.000Z,4426.8467
2004-02-05T12:00:00.000Z,5068.5664
2004-02-06T12:00:00.000Z,4241.7954
2004-02-07T12:00:00.000Z,4688.7803
2004-02-08T12:00:00.000Z,4735.8722
2004-02-09T12:00:00.000Z,2620.4826
2004-02-10T12:00:00.000Z,448.20488
2004-02-11T12:00:00.000Z,142.87766
2004-02-12T12:00:00.000Z,754.89049
2004-02-13T12:00:00.000Z,12003.055
2004-02-14T12:00:00.000Z,12516.798
2004-02-15T12:00:00.000Z,20143.377
2004-02-16T12:00:00.000Z,37640.652
2004-02-17T12:00:00.000Z,28989.945
2004-02-18T12:00:00.000Z,33335.737
2004-02-19T12:00:00.000Z,11763.002
2004-02-20T12:00:00.000Z,7467.3179
2004-02-21T12:00:00.000Z,3171.6335
2004-02-22T12:00:00.000Z,532.46963
2004-02-23T12:00:00.000Z,424.64158
2004-02-24T12:00:00.000Z,677.35712
2004-02-25T12:00:00.000Z,118.1699
2004-02-26T12:00:00.000Z,228.13679
2004-02-27T12:00:00.000Z,175.11321
2004-02-28T12:00:00.000Z,77.228874
2004-02-29T12:00:00.000Z,608.57087
2004-03-01T12:00:00.000Z,2861.2347
2004-03-02T12:00:00.000Z,3146.8222
2004-03-03T12:00:00.000Z,5983.3796
2004-03-04T12:00:00.000Z,6727.2218
2004-03-05T12:00:00.000Z,5164.1744
2004-03-06T12:00:00.000Z,5618.3026
2004-03-07T12:00:00.000Z,5942.5936
2004-03-08T12:00:00.000Z,2730.3204
2004-03-09T12:00:00.000Z,597.25269
2004-03-10T12:00:00.000Z,1033.1303
2004-03-11T12:00:00.000Z,7392.0802
2004-03-12T12:00:00.000Z,14212.315
2004-03-13T12:00:00.000Z,25808.47
2004-03-14T12:00:00.000Z,17206.279
2004-03-15T12:00:00.000Z,12950.842
2004-03-16T12:00:00.000Z,9525.8732
2004-03-17T12:00:00.000Z,9176.2424
2004-03-18T12:00:00.000Z,4412.0513
2004-03-19T12:00:00.000Z,1987.8389
2004-03-20T12:00:00.000Z,2080.5236
2004-03-21T12:00:00.000Z,626.07853
2004-03-22T12:00:00.000Z,1187.1117
2004-03-23T12:00:00.000Z,1097.5904
2004-03-24T12:00:00.000Z,1030.1463
2004-03-25T12:00:00.000Z,810.39822
2004-03-26T12:00:00.000Z,337.70695
2004-03-27T12:00:00.000Z,207.50309
2004-03-28T12:00:00.000Z,7272.2371
2004-03-29T12:00:00.000Z,10933.425
2004-03-30T12:00:00.000Z,7047.9209
2004-03-31T12:00:00.000Z,6946.6097
2004-04-01T12:00:00.000Z,4713.1863
2004-04-02T12:00:00.000Z,4562.8002
2004-04-03T12:00:00.000Z,925.05289
2004-04-04T12:00:00.000Z,6.1251288
2004-04-05T12:00:00.000Z,7.3724434
2004-04-06T12:00:00.000Z,1372.1712
2004-04-07T12:00:00.000Z,10415.05
2004-04-08T12:00:00.000Z,9172.2565
2004-04-09T12:00:00.000Z,3234.9646
2004-04-10T12:00:00.000Z,3944.1443
2004-04-11T12:00:00.000Z,913.02409
2004-04-12T12:00:00.000Z,2352.2037
2004-04-13T12:00:00.000Z,2965.4929
2004-04-14T12:00:00.000Z,3705.8592
2004-04-15T12:00:00.000Z,3601.9663
2004-04-16T12:00:00.000Z,252.78316
2004-04-17T12:00:00.000Z,669.72713
2004-04-18T12:00:00.000Z,531.85864
2004-04-19T12:00:00.000Z,691.28506
2004-04-20T12:00:00.000Z,722.91186
2004-04-21T12:00:00.000Z,300.11041
2004-04-22T12:00:00.000Z,329.58586
2004-04-23T12:00:00.000Z,91.014748
2004-04-24T12:00:00.000Z,44.543131
2004-04-25T12:00:00.000Z,88.061827
2004-04-26T12:00:00.000Z,203.99097
2004-04-27T12:00:00.000Z,205.54289
2004-04-28T12:00:00.000Z,193.79093
2004-04-29T12:00:00.000Z,136.21416
2004-04-30T12:00:00.000Z,118.83628
2004-05-01T12:00:00.000Z,14.409183
2004-05-02T12:00:00.000Z,27.225213
2004-05-03T12:00:00.000Z,55.374296
2004-05-04T12:00:00.000Z,52.674743
2004-05-05T12:00:00.000Z,122.33958
2004-05-06T12:00:00.000Z,157.71605
2004-05-07T12:00:00.000Z,1922.8817
2004-05-08T12:00:00.000Z,5338.7664
2004-05-09T12:00:00.000Z,5799.1933
2004-05-10T12:00:00.000Z,5850.4615
2004-05-11T12:00:00.000Z,1405.9111
2004-05-12T12:00:00.000Z,85.042527
2004-05-13T12:00:00.000Z,130.38489
2004-05-14T12:00:00.000Z,131.69938
2004-05-15T12:00:00.000Z,50.527795
2004-05-16T12:00:00.000Z,26.611394
2004-05-17T12:00:00.000Z,25.786428
2004-05-18T12:00:00.000Z,33.853447
2004-05-19T12:00:00.000Z,30.879591
2004-05-20T12:00:00.000Z,13.99086
2004-05-21T12:00:00.000Z,17.826998
2004-05-22T12:00:00.000Z,50.156182
2004-05-23T12:00:00.000Z,75.880684
2004-05-24T12:00:00.000Z,217.19017
2004-05-25T12:00:00.000Z,228.8029
2004-05-26T12:00:00.000Z,314.77888
2004-05-27T12:00:00.000Z,330.71242
2004-05-28T12:00:00.000Z,216.01891
2004-05-29T12:00:00.000Z,108.39647
2004-05-30T12:00:00.000Z,154.41386
2004-05-31T12:00:00.000Z,424.4839
2004-06-01T12:00:00.000Z,590.93802
2004-06-02T12:00:00.000Z,1186.662
2004-06-03T12:00:00.000Z,1871.7418
2004-06-04T12:00:00.000Z,1649.3459
2004-06-05T12:00:00.000Z,1127.8108
2004-06-06T12:00:00.000Z,1009.1329
2004-06-07T12:00:00.000Z,1279.0914
2004-06-08T12:00:00.000Z,887.95198
2004-06-09T12:00:00.000Z,892.61019
2004-06-10T12:00:00.000Z,477.471
2004-06-11T12:00:00.000Z,457.49087
2004-06-12T12:00:00.000Z,446.49179
2004-06-13T12:00:00.000Z,574.52938
2004-06-14T12:00:00.000Z,143.58757
2004-06-15T12:00:00.000Z,20.580611
2004-06-16T12:00:00.000Z,103.8274
2004-06-17T12:00:00.000Z,156.59033
2004-06-18T12:00:00.000Z,289.22721
2004-06-19T12:00:00.000Z,358.3798
2004-06-20T12:00:00.000Z,405.84058
2004-06-21T12:00:00.000Z,391.59706
2004-06-22T12:00:00.000Z,372.45457
2004-06-23T12:00:00.000Z,344.96443
2004-06-24T12:00:00.000Z,236.9895
2004-06-25T12:00:00.000Z,188.92838
2004-06-26T12:00:00.000Z,169.51494
2004-06-27T12:00:00.000Z,64.294019
2004-06-28T12:00:00.000Z,13.148834
2004-06-29T12:00:00.000Z,27.523755
2004-06-30T12:00:00.000Z,1455.4629
2004-07-01T12:00:00.000Z,2438.305
2004-07-02T12:00:00.000Z,3459.8673
2004-07-03T12:00:00.000Z,3993.4683
2004-07-04T12:00:00.000Z,2918.5526
2004-07-05T12:00:00.000Z,1445.5109
2004-07-06T12:00:00.000Z,1179.5235
2004-07-07T12:00:00.000Z,955.49548
2004-07-08T12:00:00.000Z,978.64502
2004-07-09T12:00:00.000Z,416.4836
2004-07-10T12:00:00.000Z,209.09517
2004-07-11T12:00:00.000Z,44.507339
2004-07-12T12:00:00.000Z,41.970091
2004-07-13T12:00:00.000Z,47.594498
2004-07-14T12:00:00.000Z,123.16151
2004-07-15T12:00:00.000Z,299.38978
2004-07-16T12:00:00.000Z,80.763351
2004-07-17T12:00:00.000Z,3.480678
2004-07-18T12:00:00.000Z,85.582754
2004-07-19T12:00:00.000Z,115.97651
2004-07-20T12:00:00.000Z,379.8869
2004-07-21T12:00:00.000Z,663.78119
2004-07-22T12:00:00.000Z,384.25695
2004-07-23T12:00:00.000Z,22755.78
2004-07-24T12:00:00.000Z,7483.7313
2004-07-25T12:00:00.000Z,2153.9139
2004-07-26T12:00:00.000Z,9195.2491
2004-07-27T12:00:00.000Z,5286.8703
2004-07-28T12:00:00.000Z,158337.67
2004-07-29T12:00:00.000Z,233741.85
2004-07-30T12:00:00.000Z,123824.39
2004-07-31T12:00:00.000Z,59602.296
2004-08-01T12:00:00.000Z,11609.689
2004-08-02T12:00:00.000Z,23334.472
2004-08-03T12:00:00.000Z,12355.487
2004-08-04T12:00:00.000Z,17195.47
2004-08-05T12:00:00.000Z,10382.206
2004-08-06T12:00:00.000Z,1493.7336
2004-08-07T12:00:00.000Z,415.48712
2004-08-08T12:00:00.000Z,57.052154
2004-08-09T12:00:00.000Z,202.78245
2004-08-10T12:00:00.000Z,168.98381
2004-08-11T12:00:00.000Z,3382.3408
2004-08-12T12:00:00.000Z,4793.3919
2004-08-13T12:00:00.000Z,5861.9726
2004-08-14T12:00:00.000Z,1158.1925
2004-08-15T12:00:00.000Z,1039.3241
2004-08-16T12:00:00.000Z,1123.5494
2004-08-17T12:00:00.000Z,277.59905
2004-08-18T12:00:00.000Z,39.715827
2004-08-19T12:00:00.000Z,41.312086
2004-08-20T12:00:00.000Z,30.099711
2004-08-21T12:00:00.000Z,151.8165
2004-08-22T12:00:00.000Z,1636.0502
2004-08-23T12:00:00.000Z,3835.8015
2004-08-24T12:00:00.000Z,3948.9843
2004-08-25T12:00:00.000Z,2562.1632
2004-08-26T12:00:00.000Z,1747.6721
2004-08-27T12:00:00.000Z,790.4831
2004-08-28T12:00:00.000Z,968.09852
2004-08-29T12:00:00.000Z,1058.7765
2004-08-30T12:00:00.000Z,202.12002
2004-08-31T12:00:00.000Z,265.70173
2004-09-01T12:00:00.000Z,677.1341
2004-09-02T12:00:00.000Z,2425.8772
2004-09-03T12:00:00.000Z,3077.8937
2004-09-04T12:00:00.000Z,2690.2912
2004-09-05T12:00:00.000Z,535.25187
2004-09-06T12:00:00.000Z,137.6588
2004-09-07T12:00:00.000Z,415.69741
2004-09-08T12:00:00.000Z,635.87115
2004-09-09T12:00:00.000Z,952.42134
2004-09-10T12:00:00.000Z,816.10522
2004-09-11T12:00:00.000Z,679.7891
2004-09-12T12:00:00.000Z,361.59562
2004-09-13T12:00:00.000Z,491.71481
2004-09-14T12:00:00.000Z,570.46424
2004-09-15T12:00:00.000Z,4682.0997
2004-09-16T12:00:00.000Z,4900.9769
2004-09-17T12:00:00.000Z,5119.8541
2004-09-18T12:00:00.000Z,2707.9125
2004-09-19T12:00:00.000Z,4007.1516
2004-09-20T12:00:00.000Z,479.47435
2004-09-21T12:00:00.000Z,221.33483
2004-09-22T12:00:00.000Z,656.1897
2004-09-23T12:00:00.000Z,1847.8794
2004-09-24T12:00:00.000Z,1453.8175
2004-09-25T12:00:00.000Z,1639.5925
2004-09-26T12:00:00.000Z,1865.5759
2004-09-27T12:00:00.000Z,981.15576
2004-09-28T12:00:00.000Z,95.092506
2004-09-29T12:00:00.000Z,214.71138
2004-09-30T12:00:00.000Z,273.42265
2004-10-01T12:00:00.000Z,333.13823
2004-10-02T12:00:00.000Z,108.31133
2004-10-03T12:00:00.000Z,63.058366
2004-10-04T12:00:00.000Z,99.362817
2004-10-05T12:00:00.000Z,192.75418
2004-10-06T12:00:00.000Z,301.74307
2004-10-07T12:00:00.000Z,541.01358
2004-10-08T12:00:00.000Z,199.64838
2004-10-09T12:00:00.000Z,33.671264
2004-10-10T12:00:00.000Z,31.496548
2004-10-11T12:00:00.000Z,32.609973
2004-10-12T12:00:00.000Z,124.60441
2004-10-13T12:00:00.000Z,115.72734
2004-10-14T12:00:00.000Z,5113.3626
2004-10-15T12:00:00.000Z,11696.475
2004-10-16T12:00:00.000Z,12275.93
2004-10-17T12:00:00.000Z,9151.9289
2004-10-18T12:00:00.000Z,5868.7711
2004-10-19T12:00:00.000Z,1202.173
2004-10-20T12:00:00.000Z,123.23349
2004-10-21T12:00:00.000Z,18.518226
2004-10-22T12:00:00.000Z,22.175404
2004-10-23T12:00:00.000Z,37.955955
2004-10-24T12:00:00.000Z,33.221041
2004-10-25T12:00:00.000Z,8.5725376
2004-10-26T12:00:00.000Z,10.622633
2004-10-27T12:00:00.000Z,12.881158
2004-10-28T12:00:00.000Z,13.929962
2004-10-29T12:00:00.000Z,7.6769251
2004-10-30T12:00:00.000Z,44.886213
2004-10-31T12:00:00.000Z,149.61003
2004-11-01T12:00:00.000Z,424.4558
2004-11-02T12:00:00.000Z,286.08359
2004-11-03T12:00:00.000Z,66.570652
2004-11-04T12:00:00.000Z,7.1444091
2004-11-05T12:00:00.000Z,5.9454839
2004-11-06T12:00:00.000Z,6.5978004
2004-11-07T12:00:00.000Z,72.860256
2004-11-08T12:00:00.000Z,2380.1381
2004-11-09T12:00:00.000Z,6423.5707
2004-11-10T12:00:00.000Z,14690.367
2004-11-11T12:00:00.000Z,28227.707
2004-11-12T12:00:00.000Z,6825.9593
2004-11-13T12:00:00.000Z,4746.7689
2004-11-14T12:00:00.000Z,7156.9158
2004-11-15T12:00:00.000Z,7986.0848
2004-11-16T12:00:00.000Z,6833.6171
2004-11-17T12:00:00.000Z,4023.302
2004-11-18T12:00:00.000Z,3790.6879
2004-11-19T12:00:00.000Z,5112.033
2004-11-20T12:00:00.000Z,603.98065
2004-11-21T12:00:00.000Z,545.29158
2004-11-22T12:00:00.000Z,1768.9531
2004-11-23T12:00:00.000Z,2186.9277
2004-11-24T12:00:00.000Z,876.24789
2004-11-25T12:00:00.000Z,509.62156
2004-11-26T12:00:00.000Z,1195.7958
2004-11-27T12:00:00.000Z,1077.2505
2004-11-28T12:00:00.000Z,166.17524
2004-11-29T12:00:00.000Z,138.31188
2004-11-30T12:00:00.000Z,613.3979
2004-12-01T12:00:00.000Z,1469.091
2004-12-02T12:00:00.000Z,1525.1861
2004-12-03T12:00:00.000Z,1470.7532
2004-12-04T12:00:00.000Z,1527.1719
2004-12-05T12:00:00.000Z,1063.2384
2004-12-06T12:00:00.000Z,311.32467
2004-12-07T12:00:00.000Z,3009.8005
2004-12-08T12:00:00.000Z,5240.1317
2004-12-09T12:00:00.000Z,5028.3194
2004-12-10T12:00:00.000Z,2340.4647
2004-12-11T12:00:00.000Z,1129.5557
2004-12-12T12:00:00.000Z,370.86424
2004-12-13T12:00:00.000Z,43.535112
2004-12-14T12:00:00.000Z,41.002852
2004-12-15T12:00:00.000Z,110.06558
2004-12-16T12:00:00.000Z,48.607609
2004-12-17T12:00:00.000Z,172.02265
2004-12-18T12:00:00.000Z,1020.8114
2004-12-19T12:00:00.000Z,1430.9406
2004-12-20T12:00:00.000Z,1443.8779
2004-12-21T12:00:00.000Z,366.20702
2004-12-22T12:00:00.000Z,42.230326
2004-12-23T12:00:00.000Z,43.75425
2004-12-24T12:00:00.000Z,64.514456
2004-12-25T12:00:00.000Z,21.834248
2004-12-26T12:00:00.000Z,41.334441
2004-12-27T12:00:00.000Z,93.497703
2004-12-28T12:00:00.000Z,123.48039
2004-12-29T12:00:00.000Z,376.39314
2004-12-30T12:00:00.000Z,313.53519
2004-12-31T12:00:00.000Z,575.5214
2005-01-01T12:00:00.000Z,335.59336
2005-01-02T12:00:00.000Z,402.09631
2005-01-03T12:00:00.000Z,4646.2129
2005-01-04T12:00:00.000Z,10006.871
2005-01-05T12:00:00.000Z,19805.936
2005-01-06T12:00:00.000Z,17493.354
2005-01-07T12:00:00.000Z,5324.7894
2005-01-08T12:00:00.000Z,43.499758
2005-01-09T12:00:00.000Z,44.763931
2005-01-10T12:00:00.000Z,86.531775
2005-01-11T12:00:00.000Z,295.38978
2005-01-12T12:00:00.000Z,591.35885
2005-01-13T12:00:00.000Z,3829.5572
2005-01-14T12:00:00.000Z,5634.0097
2005-01-15T12:00:00.000Z,2195.9277
2005-01-16T12:00:00.000Z,3203.366
2005-01-17T12:00:00.000Z,211.8195
2005-01-18T12:00:00.000Z,6906.0741
2005-01-19T12:00:00.000Z,16776.756
2005-01-20T12:00:00.000Z,28194.389
2005-01-21T12:00:00.000Z,16003.648
2005-01-22T12:00:00.000Z,648.59921
2005-01-23T12:00:00.000Z,12782.973
2005-01-24T12:00:00.000Z,25311.289
2005-01-25T12:00:00.000Z,20279.253
2005-01-26T12:00:00.000Z,16393.029
2005-01-27T12:00:00.000Z,12836.187
2005-01-28T12:00:00.000Z,1961.2067
2005-01-29T12:00:00.000Z,119.83365
2005-01-30T12:00:00.000Z,596.58329
2005-01-31T12:00:00.000Z,1464.1307
2005-02-01T12:00:00.000Z,2247.872
2005-02-02T12:00:00.000Z,2703.5438
2005-02-03T12:00:00.000Z,2295.458
2005-02-04T12:00:00.000Z,1839.4372
2005-02-05T12:00:00.000Z,2136.2293
2005-02-06T12:00:00.000Z,433.9997
2005-02-07T12:00:00.000Z,36.338414
2005-02-08T12:00:00.000Z,2504.9987
2005-02-09T12:00:00.000Z,8899.091
2005-02-10T12:00:00.000Z,10430.784
2005-02-11T12:00:00.000Z,12934.396
2005-02-12T12:00:00.000Z,10047.23
2005-02-13T12:00:00.000Z,12210.419
2005-02-14T12:00:00.000Z,7611.5646
2005-02-15T12:00:00.000Z,2653.5852
2005-02-16T12:00:00.000Z,698.56534
2005-02-17T12:00:00.000Z,53.823532
2005-02-18T12:00:00.000Z,86.5157
2005-02-19T12:00:00.000Z,1098.8084
2005-02-20T12:00:00.000Z,1779.6055
2005-02-21T12:00:00.000Z,1436.6415
2005-02-22T12:00:00.000Z,1673.0529
2005-02-23T12:00:00.000Z,1557.1658
2005-02-24T12:00:00.000Z,1191.3199
2005-02-25T12:00:00.000Z,204.62471
2005-02-26T12:00:00.000Z,67.242309
2005-02-27T12:00:00.000Z,154.25413
2005-02-28T12:00:00.000Z,189.33274
2005-03-01T12:00:00.000Z,540.2731
2005-03-02T12:00:00.000Z,2074.2475
2005-03-03T12:00:00.000Z,1879.1903
2005-03-04T12:00:00.000Z,2466.2904
2005-03-05T12:00:00.000Z,585.31497
2005-03-06T12:00:00.000Z,70.884197
2005-03-07T12:00:00.000Z,6265.2515
2005-03-08T12:00:00.000Z,8390.8108
2005-03-09T12:00:00.000Z,17075.194
2005-03-10T12:00:00.000Z,12456.675
2005-03-11T12:00:00.000Z,18150.542
2005-03-12T12:00:00.000Z,18241.305
2005-03-13T12:00:00.000Z,18995.358
2005-03-14T12:00:00.000Z,569.56643
2005-03-15T12:00:00.000Z,229.99711
2005-03-16T12:00:00.000Z,382.72458
2005-03-17T12:00:00.000Z,100.05139
2005-03-18T12:00:00.000Z,115.15726
2005-03-19T12:00:00.000Z,381.87466
2005-03-20T12:00:00.000Z,482.35022
2005-03-21T12:00:00.000Z,546.96194
2005-03-22T12:00:00.000Z,646.03455
2005-03-23T12:00:00.000Z,400.6965
2005-03-24T12:00:00.000Z,11.565312
2005-03-25T12:00:00.000Z,15.971182
2005-03-26T12:00:00.000Z,1294.3204
2005-03-27T12:00:00.000Z,4082.0375
2005-03-28T12:00:00.000Z,6053.3652
2005-03-29T12:00:00.000Z,4440.9341
2005-03-30T12:00:00.000Z,2106.1495
2005-03-31T12:00:00.000Z,2147.6623
2005-04-01T12:00:00.000Z,1173.7528
2005-04-02T12:00:00.000Z,1180.4372
2005-04-03T12:00:00.000Z,2299.7723
2005-04-04T12:00:00.000Z,3419.1074
2005-04-05T12:00:00.000Z,4538.4426
2005-04-06T12:00:00.000Z,13020.968
2005-04-07T12:00:00.000Z,18546.301
2005-04-08T12:00:00.000Z,19739.965
2005-04-09T12:00:00.000Z,23853.242
2005-04-10T12:00:00.000Z,10068.135
2005-04-11T12:00:00.000Z,2847.6276
2005-04-12T12:00:00.000Z,446.0443
2005-04-13T12:00:00.000Z,2938.0611
2005-04-14T12:00:00.000Z,8521.8934
2005-04-15T12:00:00.000Z,18797.885
2005-04-16T12:00:00.000Z,18266.811
2005-04-17T12:00:00.000Z,23635.99
2005-04-18T12:00:00.000Z,11768.23
2005-04-19T12:00:00.000Z,2532.1998
2005-04-20T12:00:00.000Z,304.58924
2005-04-21T12:00:00.000Z,111.45657
2005-04-22T12:00:00.000Z,179.81216
2005-04-23T12:00:00.000Z,154.84601
2005-04-24T12:00:00.000Z,134.97959
2005-04-25T12:00:00.000Z,426.45409
2005-04-26T12:00:00.000Z,724.31131
2005-04-27T12:00:00.000Z,705.43165
2005-04-28T12:00:00.000Z,828.14948
2005-04-29T12:00:00.000Z,237.90383
2005-04-30T12:00:00.000Z,60.188299
2005-05-01T12:00:00.000Z,5488.9078
2005-05-02T12:00:00.000Z,9942.1543
2005-05-03T12:00:00.000Z,7685.9964
2005-05-04T12:00:00.000Z,13023.983
2005-05-05T12:00:00.000Z,10465.343
2005-05-06T12:00:00.000Z,9745.0016
2005-05-07T12:00:00.000Z,10076.595
2005-05-08T12:00:00.000Z,10408.188
2005-05-09T12:00:00.000Z,10739.782
2005-05-10T12:00:00.000Z,11071.375
2005-05-11T12:00:00.000Z,11402.969
